name,team,college,address,latitude,longitude
Grady Jarrett,Atlanta Falcons,Clemson University,201 Sikes Hall Clemson SC 29634,34.679339,-34.679339
Hunter Renfrow,Las Vegas Raiders,Clemson University,201 Sikes Hall Clemson SC 29634,34.679339,-34.679339
Isaiah Simmons,Arizona Cardinals,Clemson University,201 Sikes Hall Clemson SC 29634,34.679339,-34.679339
Jayron Kearse,Detroit Lions,Clemson University,201 Sikes Hall Clemson SC 29634,34.679339,-34.679339
John Simpson,Las Vegas Raiders,Clemson University,201 Sikes Hall Clemson SC 29634,34.679339,-34.679339
K'Von Wallace,Philadelphia Eagles,Clemson University,201 Sikes Hall Clemson SC 29634,34.679339,-34.679339
Mackensie Alexander,Cincinnati Bengals,Clemson University,201 Sikes Hall Clemson SC 29634,34.679339,-34.679339
Mike Williams,Los Angeles Chargers,Clemson University,201 Sikes Hall Clemson SC 29634,34.679339,-34.679339
Ray-Ray McCloud,Pittsburgh Steelers,Clemson University,201 Sikes Hall Clemson SC 29634,34.679339,-34.679339
Sammy Watkins,Kansas City Chiefs,Clemson University,201 Sikes Hall Clemson SC 29634,34.679339,-34.679339
Shaq Lawson,Miami Dolphins,Clemson University,201 Sikes Hall Clemson SC 29634,34.679339,-34.679339
Tee Higgins,Cincinnati Bengals,Clemson University,201 Sikes Hall Clemson SC 29634,34.679339,-34.679339
Trayvon Mullen,Las Vegas Raiders,Clemson University,201 Sikes Hall Clemson SC 29634,34.679339,-34.679339
Tremayne Anchrum Jr,Los Angeles Rams,Clemson University,201 Sikes Hall Clemson SC 29634,34.679339,-34.679339
Tyler Shatley,jacksonville Jaguars,Clemson University,201 Sikes Hall Clemson SC 29634,34.679339,-34.679339
Vic Beasley Jr,Tennessee Titans,Clemson University,201 Sikes Hall Clemson SC 29634,34.679339,-34.679339
Wayne Gallman,New York Giants,Clemson University,201 Sikes Hall Clemson SC 29634,34.679339,-34.679339
Josh Norman,Buffalo Bills,Coastal Carolina University,103 Tom Trout Drive Conway SC 29526,33.795026,-33.795026
Ahkello Witherspoon,San Francisco 49ers,University of Colorado Boulder,Regent Drive at Broadway Boulder CO 80309,40.0034965,-40.0034965
Arlington Hambright,Chicago Bears,University of Colorado Boulder,Regent Drive at Broadway Boulder CO 80309,40.0034965,-40.0034965
Daniel Munyer,Tennessee Titans,University of Colorado Boulder,Regent Drive at Broadway Boulder CO 80309,40.0034965,-40.0034965
David Bakhtiari,Green Bay Packers,University of Colorado Boulder,Regent Drive at Broadway Boulder CO 80309,40.0034965,-40.0034965
Davion Taylor,Philadelphia Eagles,University of Colorado Boulder,Regent Drive at Broadway Boulder CO 80309,40.0034965,-40.0034965
Isaiah Oliver,Atlanta Falcons,University of Colorado Boulder,Regent Drive at Broadway Boulder CO 80309,40.0034965,-40.0034965
Jimmy Smith,Baltimore Ravens,University of Colorado Boulder,Regent Drive at Broadway Boulder CO 80309,40.0034965,-40.0034965
Laviska Shenault Jr,jacksonville Jaguars,University of Colorado Boulder,Regent Drive at Broadway Boulder CO 80309,40.0034965,-40.0034965
Mason Crosby,Green Bay Packers,University of Colorado Boulder,Regent Drive at Broadway Boulder CO 80309,40.0034965,-40.0034965
Phillip Lindsay,Denver Broncos,University of Colorado Boulder,Regent Drive at Broadway Boulder CO 80309,40.0034965,-40.0034965
Tedric Thompson,Kansas City Chiefs,University of Colorado Boulder,Regent Drive at Broadway Boulder CO 80309,40.0034965,-40.0034965
Bisi Johnson,Minnesota Vikings,Colorado State University-Fort Collins,102 Administration Building Fort Collins CO 80523,40.5757036,-40.5757036
Michael Gallup,Dallas Cowboys,Colorado State University-Fort Collins,102 Administration Building Fort Collins CO 80523,40.5757036,-40.5757036
Preston Williams,Miami Dolphins,Colorado State University-Fort Collins,102 Administration Building Fort Collins CO 80523,40.5757036,-40.5757036
Rashard Higgins,Cleveland Browns,Colorado State University-Fort Collins,102 Administration Building Fort Collins CO 80523,40.5757036,-40.5757036
Shaquil Barrett,Tampa Bay Buccaneers,Colorado State University-Fort Collins,102 Administration Building Fort Collins CO 80523,40.5757036,-40.5757036
Trent Sieg,Las Vegas Raiders,Colorado State University-Fort Collins,102 Administration Building Fort Collins CO 80523,40.5757036,-40.5757036
Ty Sambrailo,Tennessee Titans,Colorado State University-Fort Collins,102 Administration Building Fort Collins CO 80523,40.5757036,-40.5757036
Mike Pennel,Kansas City Chiefs,Colorado State University-Pueblo,2200 Bonforte Blvd Pueblo CO 81001,38.3060152,-38.3060152
Morgan Fox,Los Angeles Rams,Colorado State University-Pueblo,2200 Bonforte Blvd Pueblo CO 81001,38.3060152,-38.3060152
Ryan Jensen,Tampa Bay Buccaneers,Colorado State University-Pueblo,2200 Bonforte Blvd Pueblo CO 81001,38.3060152,-38.3060152
Brandon Zylstra,Carolina Panthers,Concordia College at Moorhead,901 S 8th St Moorhead MN 56562,46.8648964,-46.8648964
Andrew Adams,Tampa Bay Buccaneers,University of Connecticut,352 Mansfield Road Storrs CT 6269,41.8088143,-41.8088143
Anthony Sherman,Kansas City Chiefs,University of Connecticut,352 Mansfield Road Storrs CT 6269,41.8088143,-41.8088143
Blidi Wreh-Wilson,Atlanta Falcons,University of Connecticut,352 Mansfield Road Storrs CT 6269,41.8088143,-41.8088143
Byron Jones,Miami Dolphins,University of Connecticut,352 Mansfield Road Storrs CT 6269,41.8088143,-41.8088143
Folorunso Fatukasi,New York Jets,University of Connecticut,352 Mansfield Road Storrs CT 6269,41.8088143,-41.8088143
Matt Peart,New York Giants,University of Connecticut,352 Mansfield Road Storrs CT 6269,41.8088143,-41.8088143
Ryan Griffin,New York Jets,University of Connecticut,352 Mansfield Road Storrs CT 6269,41.8088143,-41.8088143
Shamar Stephen,Minnesota Vikings,University of Connecticut,352 Mansfield Road Storrs CT 6269,41.8088143,-41.8088143
JC Tretter,Cleveland Browns,Cornell College,600 First St. SW Mount Vernon IA 52314,41.9245718,-41.9245718
Adam Trautman,New Orleans Saints,University of Dayton,300 College Park Dayton OH 45469,39.7394599,-39.7394599
Bilal Nichols,Chicago Bears,University of Delaware,104 Hullihen Hall Newark DE 19716,39.6795367,-39.6795367
Joe Flacco,New York Jets,University of Delaware,104 Hullihen Hall Newark DE 19716,39.6795367,-39.6795367
Nasir Adderley,Los Angeles Chargers,University of Delaware,104 Hullihen Hall Newark DE 19716,39.6795367,-39.6795367
Nick Boyle,Baltimore Ravens,University of Delaware,104 Hullihen Hall Newark DE 19716,39.6795367,-39.6795367
Troy Reeder,Los Angeles Rams,University of Delaware,104 Hullihen Hall Newark DE 19716,39.6795367,-39.6795367
Zach Kerr,Carolina Panthers,University of Delaware,104 Hullihen Hall Newark DE 19716,39.6795367,-39.6795367
Daniel Helm,San Francisco 49ers,Duke University,103 Allen Bldg Durham NC 27708,36.0014258,-36.0014258
Daniel Jones,New York Giants,Duke University,103 Allen Bldg Durham NC 27708,36.0014258,-36.0014258
Jamison Crowder,New York Jets,Duke University,103 Allen Bldg Durham NC 27708,36.0014258,-36.0014258
Laken Tomlinson,San Francisco 49ers,Duke University,103 Allen Bldg Durham NC 27708,36.0014258,-36.0014258
Lucas Patrick,Green Bay Packers,Duke University,103 Allen Bldg Durham NC 27708,36.0014258,-36.0014258
Matt Skura,Baltimore Ravens,Duke University,103 Allen Bldg Durham NC 27708,36.0014258,-36.0014258
Thomas Hennessy,New York Jets,Duke University,103 Allen Bldg Durham NC 27708,36.0014258,-36.0014258
Linval Joseph,Los Angeles Chargers,East Carolina University,East 5th Street Greenville NC 27858,35.6066409,-35.6066409
Zay Jones,Las Vegas Raiders,East Carolina University,East 5th Street Greenville NC 27858,35.6066409,-35.6066409
David Moore,Seattle Seahawks,East Central University,1100 E. 14th Street Ada OK 74820,34.7728483,-34.7728483
Jimmy Garoppolo,San Francisco 49ers,Eastern Illinois University,600 Lincoln Avenue Charleston IL 61920,39.4780297,-39.4780297
Kamu Grugier-Hill,Miami Dolphins,Eastern Illinois University,600 Lincoln Avenue Charleston IL 61920,39.4780297,-39.4780297
Tim Boyle,Green Bay Packers,Eastern Kentucky University,521 Lancaster Ave Richmond KY 40475,37.7382655,-37.7382655
Andrew Wylie,Kansas City Chiefs,Eastern Michigan University,401 Pierce Hall Ypsilanti MI 48197,42.2466866,-42.2466866
Maxx Crosby,Las Vegas Raiders,Eastern Michigan University,401 Pierce Hall Ypsilanti MI 48197,42.2466866,-42.2466866
Patrick O'Connor,Tampa Bay Buccaneers,Eastern Michigan University,401 Pierce Hall Ypsilanti MI 48197,42.2466866,-42.2466866
Cooper Kupp,Los Angeles Rams,Eastern Washington University,526 5th Street Cheney WA 99004,47.4901128,-47.4901128
Kendrick Bourne,San Francisco 49ers,Eastern Washington University,526 5th Street Cheney WA 99004,47.4901128,-47.4901128
Nsimba Webster,Los Angeles Rams,Eastern Washington University,526 5th Street Cheney WA 99004,47.4901128,-47.4901128
Samson Ebukam,Los Angeles Rams,Eastern Washington University,526 5th Street Cheney WA 99004,47.4901128,-47.4901128
Taiwan Jones,Buffalo Bills,Eastern Washington University,526 5th Street Cheney WA 99004,47.4901128,-47.4901128
Oli Udoh,Minnesota Vikings,Elon University,100 Campus Drive Elon NC 27244,36.1048942,-36.1048942
Malik Taylor,Green Bay Packers,Ferris State University,1201 S State St Big Rapids MI 49307,43.6844327,-43.6844327
Tavierre Thomas,Cleveland Browns,Ferris State University,1201 S State St Big Rapids MI 49307,43.6844327,-43.6844327
Zach Sieler,Miami Dolphins,Ferris State University,1201 S State St Big Rapids MI 49307,43.6844327,-43.6844327
Jason Moore,Los Angeles Chargers,The University of Findlay,1000 North Main Street Findlay OH 45840,41.0537667,-41.0537667
Alex Anzalone,New Orleans Saints,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Brandon Powell,Atlanta Falcons,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Brian Poole,New York Jets,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
C.J. Gardner-Johnson,New Orleans Saints,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Carlos Dunlap,Cincinnati Bengals,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Chaz Green,Indianapolis Colts,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
CJ Henderson,jacksonville Jaguars,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
D.J. Humphries,Arizona Cardinals,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Dante Fowler Jr,Atlanta Falcons,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
David Sharpe,Washington,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Demarcus Robinson,Kansas City Chiefs,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Duke Dawson Jr,Denver Broncos,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Fred Johnson,Cincinnati Bengals,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Freddie Swain,Seattle Seahawks,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Jachai Polite,Los Angeles Rams,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Jarrad Davis,Detroit Lions,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Jawaan Taylor,jacksonville Jaguars,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Joe Haden,Pittsburgh Steelers,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Joey Ivie,Cleveland Browns,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Jon Bostic,Washington,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Jonathan Bullard,Seattle Seahawks,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Jonathan Greenard,Houston Texans,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Keanu Neal,Atlanta Falcons,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
La'Mical Perine,New York Jets,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Marcell Harris,San Francisco 49ers,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Marcus Maye,New York Jets,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Maurkice Pouncey,Pittsburgh Steelers,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Max Garcia,Arizona Cardinals,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Quincy Wilson,New York Jets,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Quinton Dunbar,Seattle Seahawks,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Taven Bryan,jacksonville Jaguars,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Tommy Townsend,Kansas City Chiefs,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Trent Brown,Las Vegas Raiders,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Trey Burton,Indianapolis Colts,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Tyrie Cleveland,Denver Broncos,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Tye Smith,Tennessee Titans,Towson University,8000 York Rd Towson MD 21252,39.3936139,-39.3936139
Van Jefferson,Los Angeles Rams,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Vernon Hargreaves III,Houston Texans,University of Florida,Tigert Hall Gainesville FL 32611,29.6494246,-29.6494246
Adarius Taylor,Carolina Panthers,Florida Atlantic University,777 Glades Rd Boca Raton FL 33431,26.3693119,-26.3693119
Azeez Al-Shaair,San Francisco 49ers,Florida Atlantic University,777 Glades Rd Boca Raton FL 33431,26.3693119,-26.3693119
Buddy Howell,Houston Texans,Florida Atlantic University,777 Glades Rd Boca Raton FL 33431,26.3693119,-26.3693119
Cre'Von LeBlanc,Philadelphia Eagles,Florida Atlantic University,777 Glades Rd Boca Raton FL 33431,26.3693119,-26.3693119
Devin Singletary,Buffalo Bills,Florida Atlantic University,777 Glades Rd Boca Raton FL 33431,26.3693119,-26.3693119
Harrison Bryant,Cleveland Browns,Florida Atlantic University,777 Glades Rd Boca Raton FL 33431,26.3693119,-26.3693119
James Pierre,Pittsburgh Steelers,Florida Atlantic University,777 Glades Rd Boca Raton FL 33431,26.3693119,-26.3693119
Rashad Smith,Dallas Cowboys,Florida Atlantic University,777 Glades Rd Boca Raton FL 33431,26.3693119,-26.3693119
Sharrod Neasman,Atlanta Falcons,Florida Atlantic University,777 Glades Rd Boca Raton FL 33431,26.3693119,-26.3693119
Trey Hendrickson,New Orleans Saints,Florida Atlantic University,777 Glades Rd Boca Raton FL 33431,26.3693119,-26.3693119
James Morgan,New York Jets,Florida International University,11200 S. W. 8 Street Miami FL 33199,25.7567674,-25.7567674
Jonnu Smith,Tennessee Titans,Florida International University,11200 S. W. 8 Street Miami FL 33199,25.7567674,-25.7567674
Stantley Thomas-Oliver III,Carolina Panthers,Florida International University,11200 S. W. 8 Street Miami FL 33199,25.7567674,-25.7567674
T.Y. Hilton,Indianapolis Colts,Florida International University,11200 S. W. 8 Street Miami FL 33199,25.7567674,-25.7567674
Auden Tate,Cincinnati Bengals,Florida State University,222 S. Copeland Street Tallahassee FL 32306,30.4404775,-30.4404775
Bobby Hart,Cincinnati Bengals,Florida State University,222 S. Copeland Street Tallahassee FL 32306,30.4404775,-30.4404775
Brian Burns,Carolina Panthers,Florida State University,222 S. Copeland Street Tallahassee FL 32306,30.4404775,-30.4404775
Cam Akers,Los Angeles Rams,Florida State University,222 S. Copeland Street Tallahassee FL 32306,30.4404775,-30.4404775
Chris Thompson,jacksonville Jaguars,Florida State University,222 S. Copeland Street Tallahassee FL 32306,30.4404775,-30.4404775
Christian Jones,Detroit Lions,Florida State University,222 S. Copeland Street Tallahassee FL 32306,30.4404775,-30.4404775
Dalvin Cook,Minnesota Vikings,Florida State University,222 S. Copeland Street Tallahassee FL 32306,30.4404775,-30.4404775
Derrick Kelly,New Orleans Saints,Florida State University,222 S. Copeland Street Tallahassee FL 32306,30.4404775,-30.4404775
Derrick Nnadi,Kansas City Chiefs,Florida State University,222 S. Copeland Street Tallahassee FL 32306,30.4404775,-30.4404775
Devonta Freeman,New York Giants,Florida State University,222 S. Copeland Street Tallahassee FL 32306,30.4404775,-30.4404775
Dustin Hopkins,Washington,Florida State University,222 S. Copeland Street Tallahassee FL 32306,30.4404775,-30.4404775
Gabe Nabers,Los Angeles Chargers,Florida State University,222 S. Copeland Street Tallahassee FL 32306,30.4404775,-30.4404775
Graham Gano,New York Giants,Florida State University,222 S. Copeland Street Tallahassee FL 32306,30.4404775,-30.4404775
Jalen Ramsey,Los Angeles Rams,Florida State University,222 S. Copeland Street Tallahassee FL 32306,30.4404775,-30.4404775
Jameis Winston,New Orleans Saints,Florida State University,222 S. Copeland Street Tallahassee FL 32306,30.4404775,-30.4404775
Josh Sweat,Philadelphia Eagles,Florida State University,222 S. Copeland Street Tallahassee FL 32306,30.4404775,-30.4404775
