Name,Address,Latitude,Longitude
Hamilton College,198 College Hill Rd Clinton NY 13323,43.0498348,-75.4060418
Neumann University,One Neumann Drive Aston PA 19014,39.8753225,-75.440805
Pennsylvania State University-Penn State Brandywine,25 Yearsley Mill Road Media PA 19063,39.9271084,-75.4496758
Ursinus College,601 E. Main St Collegeville PA 19426,40.1939705,-75.456321
Muhlenberg College,2400 Chew Street Allentown PA 18104,40.5955704,-75.5098359
Cedar Crest College,100 College Drive Allentown PA 18104,40.5860439,-75.5192347
Cheyney University of Pennsylvania,1837 University Circle Cheyney PA 19319,39.9350609,-75.5271118
Wesley College,120 N State St Dover DE 19901,39.162968,-75.5272569
Colgate University,13 Oak Drive Hamilton NY 13346,42.8183255,-75.5364956
Delaware State University,1200 N. Dupont Highway Dover DE 19901,39.1884429,-75.5395702
University of Valley Forge,1401 Charlestown Road Phoenixville PA 19460,40.1190754,-75.5488824
Delaware Technical Community College-Terry,100 Campus Drive Dover DE 19901,39.1980302,-75.5627461
Immaculata University,1145 King Rd Immaculata PA 19345,40.0279019,-75.5684709
Wilmington University,320 Dupont Hwy New Castle DE 19720,39.6818429,-75.5862524
West Chester University of Pennsylvania,University Avenue and High Street West Chester PA 19383,39.953788,-75.5980628
Salisbury University,1101 Camden Ave Salisbury MD 21801,38.3446815,-75.6051794
Lehigh Carbon Community College,4525 Education Park Dr Schnecksville PA 18078,40.6647699,-75.6135799
Pennsylvania State University-Penn State Worthington Scranton,120 Ridge View Drive Dunmore PA 18512,41.4401197,-75.6208369
Marywood University,2300 Adams Ave Scranton PA 18509,41.4337093,-75.6372183
Morrisville State College,80 Eaton Street Morrisville NY 13408,42.8944699,-75.6454025
University of Scranton,800 Linden Street Scranton PA 18510,41.4067597,-75.6587919
Lackawanna College,501 Vine St Scranton PA 18509,41.4115723,-75.6589023
University of Maryland Eastern Shore,J.T. Williams Hall Princess Anne MD 21853,38.2102166,-75.6848002
Clarks Summit University,538 Venard Rd South Abington Township PA 18411,41.4951198,-75.6854254
Goldey-Beacom College,4701 Limestone Rd Wilmington DE 19808,39.7415725,-75.6895335
University of Delaware,104 Hullihen Hall Newark DE 19716,39.6795367,-75.7530606
Keystone College,One College Green La Plume PA 18440,41.5590074,-75.7774047
Kutztown University of Pennsylvania,15200 Kutztown Rd Kutztown PA 19530,40.5080523,-75.7827961
Cazenovia College,22 Sullivan St Cazenovia NY 13035,42.9324543,-75.8550304
King's College,133 N River St Wilkes-Barre PA 18711,41.2499979,-75.8792655
Wilkes University,84 West South Street Wilkes-Barre PA 18766,41.2441949,-75.8902177
SUNY Broome Community College,907 Upper Front St Binghamton NY 13905,42.1348317,-75.9088227
Albright College,1621 N. 13th St. Reading PA 19612,40.3603494,-75.9105617
Lincoln University,1570 Baltimore Pike Lincoln University PA 19352,39.8070754,-75.928587
Jefferson Community College,1220 Coffeen St Watertown NY 13601,43.9924713,-75.9340762
Alvernia University,400 Saint Bernardine St Reading PA 19607,40.3108142,-75.9353044
Cecil College,One Seahawk Drive North East MD 21901,39.6410412,-75.9564579
Davis College,400 Riverside Drive Johnson City NY 13790,42.1007417,-75.9621312
Binghamton University,4400 Vestal Parkway East Vestal NY 13850,42.0934421,-75.9719572
Pennsylvania State University-Penn State Berks,P.O. Box 7009 Reading PA 196106009,40.358819,-75.973271
Misericordia University,301 Lake St Dallas PA 18612,41.3443717,-75.9733062
Luzerne County Community College,1333 South Prospect Street Nanticoke PA 18634,41.1962017,-75.9911844
Pennsylvania State University-Penn State Wilkes-Barre,44 University Drive Dallas PA 18612,41.3066138,-76.0139965
Pennsylvania State University-Penn State Hazleton,76 University Drive Hazleton PA 18202,40.9837226,-76.0297619
Washington College,300 Washington Ave Chestertown MD 21620,39.2192271,-76.0696493
Chesapeake College,1000 College Circle Wye Mills MD 21679,38.9532484,-76.0844681
Le Moyne College,1419 Salt Springs Rd Syracuse NY 13214,43.0496767,-76.0890901
SUNY College of Environmental Science and Forestry,One Forestry Dr. Syracuse NY 13210,43.0345102,-76.1366182
Bryant & Stratton College-Syracuse,953 James St Syracuse NY 13203,43.0589909,-76.1368423
Syracuse University,900 South Crouse Ave. Syracuse NY 13244,43.049345,-76.138055
Bryant & Stratton College-Virginia Beach,301 Centre Pointe Dr Virginia Beach VA 23462,36.8278959,-76.1381446
Pennsylvania State University-Penn State Schuylkill,200 University Drive Schuylkill Haven PA 17972,40.6393157,-76.167348
Virginia Wesleyan University,5817 Wesleyan Drive Virginia Beach VA 23455,36.873669,-76.187809
SUNY Cortland,Miller Building Cortland NY 13045,42.5990088,-76.1878379
Regent University,1000 Regent University Dr Virginia Beach VA 23464,36.8009596,-76.1937881
Onondaga Community College,4585 West Seneca Turnpike Syracuse NY 13215,43.0040883,-76.1972107
Elizabeth City State University,1704 Weeksville Rd Elizabeth City NC 27909,36.2747718,-76.2095787
Mid-Atlantic Christian University,715 N Poindexter St Elizabeth City NC 27909,36.3046,-76.2171
Bryant & Stratton College-Syracuse North,8687 Carling Rd Liverpool NY 13090,43.1896516,-76.240219
Norfolk State University,700 Park Avenue Norfolk VA 23504,36.8480161,-76.262085
Harford Community College,401 Thomas Run Rd Bel Air MD 21015,39.5587983,-76.2842133
Tompkins Cortland Community College,170 North St Dryden NY 13053,42.5026424,-76.2865588
Lancaster Bible College,901 Eden Rd Lancaster PA 17601,40.0736288,-76.2881167
Thaddeus Stevens College of Technology,750 E King St Lancaster PA 17602,40.0382795,-76.2888212
Old Dominion University,5115 Hampton Blvd Norfolk VA 23529,36.8839664,-76.3039779
Franklin and Marshall College,College Ave Lancaster PA 17604,40.0435373,-76.3196332
Hampton University,100 E. Queen Street Hampton VA 23668,37.0228029,-76.3343449
Millersville University of Pennsylvania,1 South George Street  Lyle Hall Millersville PA 17551,39.99705,-76.3543343
Thomas Nelson Community College,99 Thomas Nelson Drive Hampton VA 23666,37.0634225,-76.4186005
St Mary's College of Maryland,18952 East Fisher Road St. Mary's City MD 20686,38.1880114,-76.4238269
Bloomsburg University of Pennsylvania,400 E Second St Bloomsburg PA 17815,41.0079402,-76.4472892
Community College of Baltimore County,7201 Rossville Blvd. Baltimore MD 21237,39.3535763,-76.4823018
Cornell University,300 Day Hall Ithaca NY 14853,42.4472814,-76.4831835
Christopher Newport University,1 Avenue of the Arts Newport News VA 23606,37.0608093,-76.4899457
St. John's College,60 College Ave Annapolis MD 21401,38.9815431,-76.4913256
Ithaca College,953 Danby Road Ithaca NY 14850,42.4199351,-76.4969643
Lebanon Valley College,101 N College Ave Annville PA 17003,40.3312446,-76.514673
Anne Arundel Community College,101 College Pky Arnold MD 21012,39.0490696,-76.516773
SUNY College at Oswego,7060 State Route 104 Oswego NY 13126,43.4542181,-76.5408426
Cayuga County Community College,197 Franklin Street Auburn NY 13021,42.9439149,-76.5437655
Morgan State University,1700 East Cold Spring Lane Baltimore MD 21251,39.3442922,-76.5824211
Elizabethtown College,One Alpha Drive Elizabethtown PA 17022,40.1503251,-76.589792
Goucher College,1021 Dulaney Valley Rd Baltimore MD 21204,39.408765,-76.596545
Towson University,8000 York Rd Towson MD 21252,39.3936139,-76.6070574
Loyola University Maryland,4501 N Charles St Baltimore MD 21210,39.3476737,-76.6172375
Johns Hopkins University,3400 N Charles St Baltimore MD 21218,39.3304957,-76.6200464
Notre Dame of Maryland University,4701 N Charles St Baltimore MD 21210,39.3519363,-76.6218536
Coppin State University,2500 West North Avenue Baltimore MD 21216,39.3126114,-76.6579046
Baltimore City Community College,2901 Liberty Heights Avenue Baltimore MD 21215,39.3207741,-76.6619365
Wells College,170 Main Street Aurora NY 13026,42.7442687,-76.6965816
Stevenson University,1525 Greenspring Valley Rd Stevenson MD 21153,39.4213621,-76.7017879
Pennsylvania State University-Penn State York,1031 Edgecomb Avenue York PA 17403,39.9510771,-76.7043393
University of Maryland-Baltimore County,1000 Hilltop Circle  UMBC Event Center Baltimore MD 21250,39.2523419,-76.707431
College of William and Mary,200 Richmond Road Williamsburg VA 23187,37.271949,-76.709328
York College of Pennsylvania,441 Country Club Rd York PA 17403,39.9467464,-76.7281509
Pennsylvania State University-Penn State Harrisburg,777 West Harrisburg Pike Middletown PA 17057,40.1971999,-76.7456189
Bowie State University,14000 Jericho Park Rd Bowie MD 20715,39.0192914,-76.7594039
Elmira College,One Park Place Elmira NY 14901,42.0977801,-76.8154584
Prince George's Community College,301 Largo Rd Largo MD 20774,38.8867498,-76.826701
Susquehanna University,514 University Ave Selinsgrove PA 17870,40.799708,-76.8704196
Harrisburg University of Science and Technology,326 Market Street Harrisburg PA 171012208,40.2619027,-76.8804026
Harrisburg Area Community College,1 HACC Dr. Harrisburg PA 17110,40.2972076,-76.8850673
Bucknell University,One Dent Drive Lewisburg PA 17837,40.9547722,-76.8850759
Howard Community College,10901 Little Patuxent Pkwy Columbia MD 21044,39.2140416,-76.8889297
Central Penn College,600 Valley Road Summerdale PA 17093,40.3049419,-76.9343724
Paul D Camp Community College,100 N College Dr Franklin VA 23851,36.6744182,-76.9378049
University of Maryland-College Park,Main Administration Building College Park MD 20742,38.9859963,-76.9398645
Hobart William Smith Colleges,337 Pulteney Street Geneva NY 14456,42.858059,-76.9843327
Messiah College,One College Ave Mechanicsburg PA 17055,40.1579079,-76.9882272
Gallaudet University,800 Florida Ave  NE Washington DC 20002,38.9073649,-76.9937325
Catholic University of America,620 Michigan Avenue  NE Washington DC 20064,38.9326676,-76.9979452
Lycoming College,One College Place Williamsport PA 17701,41.2446263,-76.9982694
Washington Adventist University,7600 Flower Ave Takoma Park MD 20912,38.9868441,-77.0012376
McDaniel College,2 College Hill Westminster MD 21157,39.5817181,-77.0021763
Trinity Washington University,125 Michigan Ave NE Washington DC 20017,38.9275319,-77.0024664
College of Southern Maryland,8730 Mitchell Rd La Plata MD 20646,38.558853,-77.006125
Pennsylvania College of Technology,One College Ave Williamsport PA 17701,41.234716,-77.021041
Howard University,2400 Sixth St NW Washington DC 20059,38.9232583,-77.0215943
George Washington University,2121 I Street  NW Washington DC 20052,38.9009637,-77.0476606
University of the District of Columbia,4200 Connecticut Ave NW Washington DC 20008,38.9444929,-77.0653829
Georgetown University,37th and O St NW Washington DC 20057,38.9076192,-77.0716128
Corning Community College,1 Academic Dr Corning NY 14830,42.1167732,-77.0739717
Mansfield University of Pennsylvania,Academy Street Mansfield PA 16933,41.8105202,-77.0763329
American University,4400 Massachusetts Ave NW Washington DC 20016,38.9399652,-77.0880213
Keuka College,141 Central Avenue Keuka Park NY 14478,42.6153271,-77.0905313
Chowan University,One University Place Murfreesboro NC 27855,36.4354563,-77.0969759
Marymount University,2807 N Glebe Rd Arlington VA 22207,38.9053535,-77.1280225
Montgomery College,9221 Corporate Blvd Rockville MD 20850,39.1092607,-77.1905491
Dickinson College,College and Louther Streets Carlisle PA 17013,40.2044944,-77.2025574
Northern Virginia Community College,4001 Wakefield Chapel Rd Annandale VA 22003,38.8363305,-77.2380855
Gettysburg College,300 North Washington Street Gettysburg PA 17325,39.8355775,-77.2390784
Finger Lakes Community College,3325 Marvin Sands Drive Canandaigua NY 14424,42.8671852,-77.2410092
George Mason University,4400 University Dr Fairfax VA 22030,38.8336468,-77.3146731
Mount St. Mary's University,16300 Old Emmitsburg Road Emmitsburg MD 21727,39.683818,-77.3491773
East Carolina University,East 5th Street Greenville NC 27858,35.6066409,-77.3559964
Richard Bland College of William and Mary,11301 Johnson Rd. South Prince George VA 23805,37.1557326,-77.3999951
Pitt Community College,1986 Pitt Tech Road Winterville NC 28590,35.5495861,-77.4068109
Frederick Community College,7932 Opossumtown Pike Frederick MD 21702,39.451818,-77.4184975
Virginia State University,1 Hayden Drive Petersburg VA 23806,37.2364644,-77.4198758
Hood College,401 Rosemont Ave Frederick MD 21701,39.4213829,-77.4202024
Virginia Union University,1500 N Lombardy St Richmond VA 23220,37.5599032,-77.4518215
Virginia Commonwealth University,910 W Franklin St Richmond VA 23284,37.5496312,-77.4526597
Lock Haven University,401 North Fairview Street Lock Haven PA 17745,41.1421859,-77.4623094
University of Mary Washington,1301 College Ave Fredericksburg VA 22401,38.2996039,-77.4714072
Randolph-Macon College,204 Henry St Ashland VA 23005,37.7607275,-77.4771433
Saint John Fisher College,3690 East Ave Rochester NY 14618,43.1159106,-77.511753
Nazareth College,4245 East Ave Rochester NY 14618,43.101447,-77.5169235
Shippensburg University of Pennsylvania,1871 Old Main Drive Shippensburg PA 172572299,40.0578944,-77.5224378
University of Richmond,410 Westhampton Way University of Richmond VA 23173,37.5751669,-77.5407146
Pennsylvania State University-Penn State Mont Alto,1 Campus Drive Mont Alto PA 17237,39.8407473,-77.5433661
Lenoir Community College,231 Highway 58 South Kinston NC 28502,35.2338386,-77.5710846
Monroe Community College,1000 E Henrietta Rd Rochester NY 14623,43.1046748,-77.6133815
University of Rochester,Wilson Blvd. - Wallis Hall Rochester NY 14627,43.1263958,-77.6311747
Wilson College,1015 Philadelphia Ave Chambersburg PA 17201,39.9504106,-77.6489591
Hagerstown Community College,11400 Robinwood Dr Hagerstown MD 21742,39.630176,-77.667316
Rochester Institute of Technology,1 Lomb Memorial Dr Rochester NY 14623,43.0839247,-77.6746139
Bryant & Stratton College-Greece,854 Long Pond Road Rochester NY 14612,43.2405383,-77.6955733
North Carolina Wesleyan College,3400 N Wesleyan Blvd Rocky Mount NC 27804,36.018937,-77.7768554
Alfred University,One Saxon Drive Alfred NY 14802,42.253418,-77.7877052
SUNY College of Technology at Alfred,10 Upper College Drive Alfred NY 14802,42.2552377,-77.7946533
Roberts Wesleyan College,2301 Westside Dr Rochester NY 14624,43.1255219,-77.7965187
Shepherd University,301 North King St Shepherdstown WV 25443,39.4362419,-77.8088216
SUNY College at Geneseo,1 College Circle Geneseo NY 14454,42.7960069,-77.8238627
Pennsylvania State University-Main Campus,201 Old Main University Park PA 16802,40.7964727,-77.8628163
University of North Carolina Wilmington,601 South College Road Wilmington NC 28403,34.2277698,-77.8796689
Barton College,200 E. ACC Drive Wilson NC 27893,35.735325,-77.912724
SUNY College at Brockport,350 New Campus Dr Brockport NY 14420,43.2127878,-77.9471833
Cape Fear Community College,411 North Front Street Wilmington NC 28401,34.2400947,-77.9498267
Juniata College,1700 Moore St Huntingdon PA 16652,40.4989319,-78.0175377
University of Mount Olive,634 Henderson St Mount Olive NC 28365,35.20782,-78.0710887
Genesee Community College,One College Rd Batavia NY 14020,43.0169369,-78.1378683
Houghton College,1 Willard Ave Houghton NY 14744,42.4266355,-78.1567104
Shenandoah University,1460 University Dr Winchester VA 22601,39.1660132,-78.1583626
Brunswick Community College,50 College Rd Bolivia NC 28422,34.038474,-78.2290128
Louisburg College,501 N. Main St. Louisburg NC 27549,36.0967977,-78.3023105
Johnston Community College,245 College Road Smithfield NC 27577,35.5019508,-78.3309705
Longwood University,201 High St Farmville VA 23909,37.3011542,-78.3944433
Pennsylvania State University-Penn State Altoona,3000 Ivyside Park Altoona PA 16601,40.5418014,-78.4105275
Hampden-Sydney College,College Road Hampden-Sydney VA 23943,37.2390019,-78.4592625
St Bonaventure University,3261 W. State Road Saint Bonaventure NY 14778,42.0799022,-78.4845212
Vance-Granville Community College,200 Community College Road Henderson NC 27537,36.3243991,-78.4882843
University of Virginia-Main Campus,1827 University Avenue Charlottesville VA 22903,38.0370443,-78.5026341
Mount Aloysius College,7373 Admiral Peary Hwy Cresson PA 16630,40.4605496,-78.6015124
Saint Augustine's University,1315 Oakwood Avenue Raleigh NC 27610,35.7861807,-78.6217993
